county_fips,county_name,state_name,FINAL,votes_gop,votes_dem,total_votes,EstimatePOP2019
38009,Bottineau County,North Dakota,-0.449856734,2563,819,3456,"6,282"
38011,Bowman County,North Dakota,-0.456679894,1382,227,1643,"3,024"
38013,Burke County,North Dakota,-0.370212766,1022,196,1332,"2,115"
38015,Burleigh County,North Dakota,-0.472266957,34588,14226,50465,"95,626"
38017,Cass County,North Dakota,-0.52778923,42567,40219,85906,"181,923"
38019,Cavalier County,North Dakota,-0.463051568,1499,474,2020,"3,762"
38021,Dickey County,North Dakota,-0.505747126,1732,602,2408,"4,872"
38023,Divide County,North Dakota,-0.471289753,899,265,1197,"2,264"
38025,Dunn County,North Dakota,-0.473779385,1945,338,2328,"4,424"
38027,Eddy County,North Dakota,-0.450371666,851,382,1257,"2,287"
38029,Emmons County,North Dakota,-0.38105523,1735,237,2006,"3,241"
38031,Foster County,North Dakota,-0.455451713,1338,369,1748,"3,210"
38033,Golden Valley County,North Dakota,-0.418512209,870,136,1024,"1,761"
38035,Grand Forks County,North Dakota,-0.554866021,16963,12856,30915,"69,451"
38037,Grant County,North Dakota,-0.39885664,1132,207,1367,"2,274"
38039,Griggs County,North Dakota,-0.440609592,906,308,1248,"2,231"
38041,Hettinger County,North Dakota,-0.477390956,1086,195,1306,"2,499"
38043,Kidder County,North Dakota,-0.415322581,1206,221,1450,"2,480"
38045,LaMoure County,North Dakota,-0.454770143,1633,526,2206,"4,046"
38047,Logan County,North Dakota,-0.423783784,923,125,1066,"1,850"
38049,McHenry County,North Dakota,-0.482332463,2345,559,2974,"5,745"
38051,McIntosh County,North Dakota,-0.420504606,1147,259,1447,"2,497"
38053,McKenzie County,North Dakota,-0.639776358,4476,813,5412,"15,024"
38055,McLean County,North Dakota,-0.418941799,4169,1216,5491,"9,450"
38057,Mercer County,North Dakota,-0.429827776,3850,703,4668,"8,187"
38059,Morton County,North Dakota,-0.470635123,12234,3865,16603,"31,364"
38061,Mountrail County,North Dakota,-0.607207207,2806,1251,4142,"10,545"
38063,Nelson County,North Dakota,-0.383813824,1139,585,1774,"2,879"
38065,Oliver County,North Dakota,-0.457376212,917,127,1063,"1,959"
38067,Pembina County,North Dakota,-0.514336127,2435,783,3303,"6,801"
38069,Pierce County,North Dakota,-0.401761006,1637,569,2378,"3,975"
38071,Ramsey County,North Dakota,-0.534508204,3570,1636,5362,"11,519"
38073,Ransom County,North Dakota,-0.531812955,1411,942,2443,"5,218"
38075,Renville County,North Dakota,-0.439192093,1053,218,1305,"2,327"
38077,Richland County,North Dakota,-0.520492057,5035,2495,7757,"16,177"
38079,Rolette County,North Dakota,0.732576185,1253,2475,3791,"14,176"
38081,Sargent County,North Dakota,-0.406618779,1286,812,2313,"3,898"
38083,Sheridan County,North Dakota,-0.382509506,688,104,812,"1,315"
38085,Sioux County,North Dakota,0.719858156,257,804,1185,"4,230"
38087,Slope County,North Dakota,-0.432,379,44,426,750
38089,Stark County,North Dakota,-0.523039792,12091,2490,15019,"31,489"
38091,Steele County,North Dakota,-0.425925926,649,392,1085,"1,890"
38093,Stutsman County,North Dakota,-0.519947836,6981,2670,9939,"20,704"
38095,Towner County,North Dakota,-0.464595706,828,317,1172,"2,189"
38097,Traill County,North Dakota,-0.485938278,2519,1491,4131,"8,036"
38099,Walsh County,North Dakota,-0.552485669,3309,1329,4762,"10,641"
38101,Ward County,North Dakota,-0.583699236,19921,7264,28159,"67,641"
38103,Wells County,North Dakota,-0.381324987,1891,442,2372,"3,834"
38105,Williams County,North Dakota,-0.619968608,11707,2157,14285,"37,589"
39001,Adams County,Ohio,-0.570185573,9660,2130,11905,"27,698"
39003,Allen County,Ohio,-0.54702934,32052,13611,46362,"102,351"
39005,Ashland County,Ohio,-0.516060878,19002,6448,25883,"53,484"
39007,Ashtabula County,Ohio,-0.55519791,26225,16207,43253,"97,241"
39009,Athens County,Ohio,0.619207984,10386,14047,24876,"65,327"
39011,Auglaize County,Ohio,-0.443753285,20451,4583,25396,"45,656"
39013,Belmont County,Ohio,-0.514461392,23092,9007,32534,"67,006"
39015,Brown County,Ohio,-0.526017683,16032,4326,20586,"43,432"
39017,Butler County,Ohio,-0.524881634,111722,67729,182034,"383,134"
39019,Carroll County,Ohio,-0.481422308,10525,3206,13957,"26,914"
39021,Champaign County,Ohio,-0.501890189,14086,4946,19369,"38,885"
39023,Clark County,Ohio,-0.531111327,38217,23625,62870,"134,083"
39025,Clermont County,Ohio,-0.474242835,73077,33505,108531,"206,428"
39027,Clinton County,Ohio,-0.524876096,15061,4556,19940,"41,968"
39029,Columbiana County,Ohio,-0.517397407,35124,13183,49169,"101,883"
39031,Coshocton County,Ohio,-0.553333333,11982,4057,16348,"36,600"
39033,Crawford County,Ohio,-0.512652432,15043,4831,20222,"41,494"
39035,Cuyahoga County,Ohio,0.509933024,195089,402315,605268,"1,235,072"
39037,Darke County,Ohio,-0.479173596,21569,4668,26621,"51,113"
39039,Defiance County,Ohio,-0.50030194,12778,5870,19032,"38,087"
39041,Delaware County,Ohio,-0.407181478,65163,56961,124004,"209,177"
39043,Erie County,Ohio,-0.467818383,21724,17142,39523,"74,266"
39045,Fairfield County,Ohio,-0.482205186,49714,30634,81591,"157,574"
39047,Fayette County,Ohio,-0.568624014,9220,2911,12305,"28,525"
39049,Franklin County,Ohio,0.539761353,203154,391584,606022,"1,316,756"
39051,Fulton County,Ohio,-0.47065945,15396,6545,22299,"42,126"
39053,Gallia County,Ohio,-0.553214262,10289,2911,13358,"29,898"
39055,Geauga County,Ohio,-0.408632233,33581,20980,55381,"93,649"
39057,Greene County,Ohio,-0.487288161,50937,34023,86616,"168,937"
39059,Guernsey County,Ohio,-0.541967846,13077,4498,17806,"38,875"
39061,Hamilton County,Ohio,0.489189245,173015,238101,417574,"817,473"
39063,Hancock County,Ohio,-0.498581476,25796,11535,37999,"75,783"
39065,Hardin County,Ohio,-0.58699187,9698,3025,12954,"31,365"
39067,Harrison County,Ohio,-0.501329787,5668,1742,7500,"15,040"
39069,Henry County,Ohio,-0.463748797,10273,3995,14482,"27,006"
39071,Highland County,Ohio,-0.552767545,15369,3741,19303,"43,161"
39073,Hocking County,Ohio,-0.512241721,9554,3836,13786,"28,264"
39075,Holmes County,Ohio,-0.708621474,10645,1981,12809,"43,960"
39077,Huron County,Ohio,-0.542992483,18537,7643,26628,"58,266"
39079,Jackson County,Ohio,-0.563138247,10804,3193,14160,"32,413"
39081,Jefferson County,Ohio,-0.501385381,22309,9823,32572,"65,325"
39083,Knox County,Ohio,-0.50734893,21825,8433,30703,"62,322"
39085,Lake County,Ohio,-0.444416443,71615,54337,127867,"230,149"
39087,Lawrence County,Ohio,-0.538755192,19759,7353,27427,"59,463"
39089,Licking County,Ohio,-0.480781626,57965,32324,91830,"176,862"
39091,Logan County,Ohio,-0.496737607,17625,4990,22985,"45,672"
39093,Lorain County,Ohio,-0.509451866,76719,72792,151988,"309,833"
39095,Lucas County,Ohio,0.545038147,79628,111989,194882,"428,348"
39097,Madison County,Ohio,-0.568330688,13445,5558,19309,"44,731"
39099,Mahoning County,Ohio,-0.490276934,58601,56346,116565,"228,683"
39101,Marion County,Ohio,-0.583273163,18526,8089,27126,"65,093"
39103,Medina County,Ohio,-0.419302794,63451,39326,104378,"179,746"
39105,Meigs County,Ohio,-0.530099969,8163,2452,10764,"22,907"
39107,Mercer County,Ohio,-0.431021082,19145,3981,23426,"41,172"
39109,Miami County,Ohio,-0.467524092,40531,15420,56968,"106,987"
39111,Monroe County,Ohio,-0.482495972,5392,1597,7066,"13,654"
39113,Montgomery County,Ohio,0.506175626,126085,131592,262560,"531,687"
39115,Morgan County,Ohio,-0.536738351,4932,1703,6721,"14,508"
39117,Morrow County,Ohio,-0.487998188,13784,3988,18088,"35,328"
39119,Muskingum County,Ohio,-0.539604477,27334,11755,39693,"86,215"
39121,Noble County,Ohio,-0.568704936,5024,1156,6221,"14,424"
39123,Ottawa County,Ohio,-0.419494139,14285,8847,23525,"40,525"
39125,Paulding County,Ohio,-0.502999143,6927,2172,9280,"18,672"
39127,Perry County,Ohio,-0.552249958,11959,4006,16179,"36,134"
39129,Pickaway County,Ohio,-0.527344886,20059,7167,27630,"58,457"
39131,Pike County,Ohio,-0.565641653,8872,3051,12063,"27,772"
39133,Portage County,Ohio,-0.499710709,45034,34935,81280,"162,466"
39135,Preble County,Ohio,-0.4756372,16697,4435,21437,"40,882"
39137,Putnam County,Ohio,-0.419066182,16218,3152,19671,"33,861"
39139,Richland County,Ohio,-0.516309821,40534,17231,58601,"121,154"
39141,Ross County,Ohio,-0.575678919,21687,10345,32531,"76,666"
39143,Sandusky County,Ohio,-0.496052497,18487,10391,29490,"58,518"
39145,Scioto County,Ohio,-0.58645139,21926,8876,31146,"75,314"
39147,Seneca County,Ohio,-0.541085215,16739,8147,25322,"55,178"
39149,Shelby County,Ohio,-0.48991562,19988,4399,24785,"48,590"
39151,Stark County,Ohio,-0.498891006,108610,74336,185714,"370,606"
39153,Summit County,Ohio,0.49212311,122023,148151,274768,"541,013"
39155,Trumbull County,Ohio,-0.501565862,53756,43534,98677,"197,974"
39157,Tuscarawas County,Ohio,-0.53449944,29519,12643,42820,"91,987"
39159,Union County,Ohio,-0.443310504,21233,10985,32838,"58,988"
39161,Van Wert County,Ohio,-0.477736516,11470,3026,14767,"28,275"
39163,Vinton County,Ohio,-0.548949178,4525,1306,5902,"13,085"
39165,Warren County,Ohio,-0.435678298,85069,45040,132391,"234,602"
39167,Washington County,Ohio,-0.476189681,21798,9114,31382,"59,911"
39169,Wayne County,Ohio,-0.495791202,33618,24040,58342,"115,710"
39171,Williams County,Ohio,-0.501526218,13218,4726,18290,"36,692"
39173,Wood County,Ohio,-0.496548614,34815,29797,65860,"130,817"
39175,Wyandot County,Ohio,-0.489160389,8248,2690,11122,"21,772"
40001,Adair County,Oklahoma,-0.679733261,5585,1387,7108,"22,194"
40003,Alfalfa County,Oklahoma,-0.603297089,1978,232,2262,"5,702"
40005,Atoka County,Oklahoma,-0.608300625,4557,765,5389,"13,758"
40007,Beaver County,Oklahoma,-0.589907739,1968,190,2178,"5,311"
40009,Beckham County,Oklahoma,-0.636396907,6767,1048,7948,"21,859"
40011,Blaine County,Oklahoma,-0.586276381,3136,688,3901,"9,429"
40013,Bryan County,Oklahoma,-0.667131993,12344,3323,15976,"47,995"
40015,Caddo County,Oklahoma,-0.657221334,7013,2670,9859,"28,762"
40017,Canadian County,Oklahoma,-0.582350006,43550,16742,61940,"148,306"
40019,Carter County,Oklahoma,-0.595123776,14699,4470,19479,"48,111"
40021,Cherokee County,Oklahoma,-0.635941386,11223,6027,17714,"48,657"
40023,Choctaw County,Oklahoma,-0.602508179,4698,1082,5832,"14,672"
40025,Cimarron County,Oklahoma,-0.506785213,970,70,1054,"2,137"
40027,Cleveland County,Oklahoma,-0.578267269,66677,49827,119778,"284,014"
40029,Coal County,Oklahoma,-0.540673339,2091,374,2524,"5,495"
40031,Comanche County,Oklahoma,-0.704916811,20905,13747,35631,"120,749"
40033,Cotton County,Oklahoma,-0.546064243,2117,393,2572,"5,666"
40035,Craig County,Oklahoma,-0.573469099,4686,1217,6032,"14,142"
40037,Creek County,Oklahoma,-0.573487878,23294,6577,30505,"71,522"
40039,Custer County,Oklahoma,-0.63138296,8060,2369,10691,"29,003"
40041,Delaware County,Oklahoma,-0.599037411,13557,3472,17245,"43,009"
40043,Dewey County,Oklahoma,-0.517685545,2124,214,2359,"4,891"
40045,Ellis County,Oklahoma,-0.514641099,1688,162,1873,"3,859"
40047,Garfield County,Oklahoma,-0.632632338,16970,4919,22430,"61,056"
40049,Garvin County,Oklahoma,-0.605860489,8878,1865,10922,"27,711"
40051,Grady County,Oklahoma,-0.586255686,18538,4144,23101,"55,834"
40053,Grant County,Oklahoma,-0.486268174,1916,280,2226,"4,333"
40055,Greer County,Oklahoma,-0.654586835,1605,328,1973,"5,712"
40057,Harmon County,Oklahoma,-0.648322654,747,177,933,"2,653"
40059,Harper County,Oklahoma,-0.596800434,1327,136,1487,"3,688"
40061,Haskell County,Oklahoma,-0.60291439,4165,783,5014,"12,627"
40063,Hughes County,Oklahoma,-0.634234506,3875,919,4857,"13,279"
40065,Jackson County,Oklahoma,-0.664859356,6392,1646,8221,"24,530"
40067,Jefferson County,Oklahoma,-0.602632456,2026,319,2385,"6,002"
40069,Johnston County,Oklahoma,-0.616508796,3441,738,4251,"11,085"
40071,Kay County,Oklahoma,-0.603817355,12834,4040,17249,"43,538"
40073,Kingfisher County,Oklahoma,-0.589914367,5521,854,6465,"15,765"
40075,Kiowa County,Oklahoma,-0.606453836,2673,699,3427,"8,708"
40077,Latimer County,Oklahoma,-0.578179291,3437,762,4249,"10,073"
40079,Le Flore County,Oklahoma,-0.622791006,15213,3299,18805,"49,853"
40081,Lincoln County,Oklahoma,-0.573128423,12013,2609,14888,"34,877"
40083,Logan County,Oklahoma,-0.550644644,15608,5455,21574,"48,011"
40085,Love County,Oklahoma,-0.602457817,3305,711,4076,"10,253"
40087,McClain County,Oklahoma,-0.524731927,15295,3582,19236,"40,474"
40089,McCurtain County,Oklahoma,-0.650737086,9485,1858,11467,"32,832"
40091,McIntosh County,Oklahoma,-0.574658093,6172,2031,8335,"19,596"
40093,Major County,Oklahoma,-0.545549875,3084,320,3467,"7,629"
40095,Marshall County,Oklahoma,-0.641840411,4891,1100,6064,"16,931"
40097,Mayes County,Oklahoma,-0.595474453,12749,3581,16626,"41,100"
40099,Murray County,Oklahoma,-0.581183827,4612,1156,5894,"14,073"
40101,Muskogee County,Oklahoma,-0.631145492,16526,8027,25081,"67,997"
40103,Noble County,Oklahoma,-0.55637409,3821,1003,4938,"11,131"
40105,Nowata County,Oklahoma,-0.564211989,3610,712,4391,"10,076"
40107,Okfuskee County,Oklahoma,-0.663303594,3058,896,4038,"11,993"
40109,Oklahoma County,Oklahoma,-0.630389474,145050,141724,294740,"797,434"
40111,Okmulgee County,Oklahoma,-0.627895489,9668,4357,14313,"38,465"
40113,Osage County,Oklahoma,-0.562677001,14121,6002,20538,"46,963"
40115,Ottawa County,Oklahoma,-0.632537668,8545,2686,11438,"31,127"
40117,Pawnee County,Oklahoma,-0.585613092,5267,1363,6786,"16,376"
40119,Payne County,Oklahoma,-0.637545241,17813,10904,29643,"81,784"
40121,Pittsburg County,Oklahoma,-0.589407614,13851,3768,17924,"43,654"
40123,Pontotoc County,Oklahoma,-0.599832828,10805,4117,15320,"38,284"
40125,Pottawatomie County,Oklahoma,-0.611734075,20240,7275,28185,"72,592"
40127,Pushmataha County,Oklahoma,-0.572909156,4016,668,4739,"11,096"
40129,Roger Mills County,Oklahoma,-0.488138431,1629,168,1834,"3,583"
40131,Rogers County,Oklahoma,-0.518132361,34031,9589,44553,"92,459"
40133,Seminole County,Oklahoma,-0.656319565,6011,2150,8337,"24,258"
40135,Sequoyah County,Oklahoma,-0.629868412,12113,3035,15386,"41,569"
40137,Stephens County,Oklahoma,-0.55828292,15560,3154,19057,"43,143"
40139,Texas County,Oklahoma,-0.723715158,4505,894,5521,"19,983"
40141,Tillman County,Oklahoma,-0.626482759,2076,597,2708,"7,250"
40143,Tulsa County,Oklahoma,-0.590703428,150574,108996,266678,"651,552"
40145,Wagoner County,Oklahoma,-0.565279435,26165,8464,35338,"81,289"
40147,Washington County,Oklahoma,-0.543909019,17076,5790,23501,"51,527"
40149,Washita County,Oklahoma,-0.562385489,4086,598,4777,"10,916"
40151,Woods County,Oklahoma,-0.581712726,2993,591,3678,"8,793"
40153,Woodward County,Oklahoma,-0.614813715,6611,1005,7785,"20,211"
41001,Baker County,Oregon,-0.38737286,7316,2332,9878,"16,124"
41003,Benton County,Oregon,0.439738644,14647,35438,52134,"93,053"
41005,Clackamas County,Oregon,0.394514894,108407,136782,253206,"418,187"
41007,Clatsop County,Oregon,0.415299324,10001,12740,23519,"40,224"
41009,Columbia County,Oregon,-0.397982962,16779,13535,31518,"52,354"
41011,Coos County,Oregon,-0.434242561,21488,14024,36484,"64,487"
41013,Crook County,Oregon,-0.378585478,11103,3715,15165,"24,404"
41015,Curry County,Oregon,-0.352540894,8441,6023,14843,"22,925"
41017,Deschutes County,Oregon,0.384234061,54183,64102,121732,"197,692"
41019,Douglas County,Oregon,-0.431366012,42513,18780,63107,"110,980"
41021,Gilliam County,Oregon,-0.387029289,830,323,1172,"1,912"
41023,Grant County,Oregon,-0.364217252,3537,923,4577,"7,199"
41025,Harney County,Oregon,-0.396050318,3465,890,4465,"7,393"
41027,Hood River County,Oregon,0.45492259,3858,8530,12745,"23,382"
41029,Jackson County,Oregon,-0.433412992,63012,58386,125184,"220,944"
41031,Jefferson County,Oregon,-0.526887825,7044,4306,11666,"24,658"
41033,Josephine County,Oregon,-0.426143313,30954,17908,50205,"87,487"
41035,Klamath County,Oregon,-0.467584044,25048,10260,36331,"68,238"
41037,Lake County,Oregon,-0.448976998,3449,788,4336,"7,869"
41039,Lane County,Oregon,0.428055812,79208,132015,218521,"382,067"
41041,Lincoln County,Oregon,0.390716945,12336,17248,30441,"49,962"
41043,Linn County,Oregon,-0.451648953,42708,25893,71148,"129,749"
41045,Malheur County,Oregon,-0.618821759,8101,3202,11653,"30,571"
41047,Marion County,Oregon,0.536289094,77292,78537,161287,"347,818"
41049,Morrow County,Oregon,-0.563905886,3557,1345,5060,"11,603"
41051,Multnomah County,Oregon,0.436067933,81868,363405,458395,"812,855"
41053,Polk County,Oregon,-0.450787013,23259,22431,47279,"86,085"
41055,Sherman County,Oregon,-0.32752809,914,257,1197,"1,780"
41057,Tillamook County,Oregon,-0.381380382,8306,7956,16725,"27,036"
41059,Umatilla County,Oregon,-0.582565747,21002,10499,32539,"77,950"
41061,Union County,Oregon,-0.446171045,10247,4227,14862,"26,835"
41063,Wallowa County,Oregon,-0.288568257,3390,1619,5128,"7,208"
41065,Wasco County,Oregon,-0.478899633,6965,6467,13904,"26,682"
41067,Washington County,Oregon,0.474215083,98197,206972,316308,"601,592"
41069,Wheeler County,Oregon,-0.277027027,710,216,963,"1,332"
41071,Yamhill County,Oregon,-0.466993464,28602,26401,57085,"107,100"
42001,Adams County,Pennsylvania,-0.45816385,37009,17919,55814,"103,009"
42003,Allegheny County,Pennsylvania,0.423927568,274028,415737,700530,"1,216,045"
42005,Armstrong County,Pennsylvania,-0.445724878,27112,8352,35881,"64,735"
42007,Beaver County,Pennsylvania,-0.434102569,53886,37389,92767,"163,929"
42009,Bedford County,Pennsylvania,-0.435808553,22529,4266,27018,"47,888"
42011,Berks County,Pennsylvania,-0.527967728,105941,89530,198803,"421,164"
42013,Blair County,Pennsylvania,-0.483718983,44714,17425,62898,"121,829"
